,w1,w2,predict,actual
514,หัวหน้า,นายกเทศมนตรี,0.44030067,3.54
515,นักบวช,รัฐมนตรี,0.27730724,0.21
516,เมตร,นิ้ว,0.35817397,3.85
517,ใยสังเคราะห์,ฝ้าย,0.5199171,3.85
518,ทนายความ,นายธนาคาร,0.4708583,0.52
519,ไวโอลิน,เครื่องดนตรี,0.66767967,5.21
520,ค่าย,กระท่อม,0.13596286,1.46
521,หม้อ,เครื่องใช้,0.2702052,4.17
522,ผ้าลินิน,ผ้า,0.6943543,5.94
523,วิสกี้,แชมเปญ,0.49102718,5.1
524,เด็กผู้หญิง,เด็ก,0.56520104,5.63
525,กระท่อม,กระท่อม,1.0,10.0
526,นก,แม่ไก่,0.3613134,3.33
527,เสียงรบกวน,สัญญาณรบกวน,0.5971326,6.46
528,พระอาทิตย์ตก,ตอนเย็น,0.53075206,5.31
529,ละอองฝน,ฝน,0.5709949,6.25
530,ผู้ใหญ่,ทารก,0.48742795,1.88
531,ถ่าน,ถ่านหิน,0.42080238,5.94
532,ร่างกาย,กระดูกสันหลัง,0.45797968,2.71
533,หัว,เล็บ,0.31140542,2.29
534,ท่อนซุง,ไม้,0.54738164,5.52
535,ช้อน,ถ้วย,0.4709913,3.33
536,ร่างกาย,เส้นประสาท,0.54605144,3.33
537,ผู้ชาย,สามี,0.4142485,3.54
538,กระดูก,คอ,0.22868946,2.71
539,ความผิดหวัง,ความโกรธ,0.552106,2.81
540,แม่น้ำ,ทะเล,0.5479756,4.06
541,ภารกิจ,งาน,0.33806086,6.04
542,สโมสร,สังคม,0.21769461,4.06
543,ภาพสะท้อน,ภาพ,0.42331997,4.27
544,เจ้าชาย,กษัตริย์,0.5331386,4.27
545,หิมะ,สภาพอากาศ,0.45314428,4.38
546,คน,พรรค,0.32372975,1.56
547,เด็กผู้ชาย,พี่น้องชาย,0.3414273,3.23
548,ราก,หญ้า,0.49853283,2.92
549,คิ้ว,ตา,0.36222926,3.13
550,เงิน,ไข่มุก,0.19766517,2.19
551,เงิน,เพชร,0.27125448,2.19
552,พาหนะ,รถบัส,0.33069056,5.42
553,แท็กซี่,รถบัส,0.5621978,4.58
554,บ้าน,ยุ้งฉาง,0.3457662,2.19
555,นิ้วมือ,ฝ่ามือ,0.71728647,3.23
556,รถยนต์,สะพาน,0.17146637,1.56
557,ความพยายาม,ความยาก,0.5753077,2.5
558,ความจริง,เข้าใจ,0.54752576,1.04
559,งาน,การจัดการ,0.29130152,2.4
560,มะเร็ง,โรคภัย,0.52004325,5.21
561,คำ,หนังสือพิมพ์,0.22878532,1.98
562,นักแต่งเพลง,นักเขียน,0.6319856,4.79
563,นักแสดงชาย,นักร้อง,0.64148456,3.13
564,ที่พัก,กระท่อม,0.37374583,5.52
565,ห้องน้ำ,ห้องครัว,0.79614115,3.54
566,กระท่อม,กระท่อม,1.0,10.0
567,ประตู,ห้องครัว,0.35458374,1.88
568,คุณค่า,ความเชื่อ,0.40624565,1.67
569,ภูมิปัญญา,ความฉลาด,0.44045916,4.48
570,ความไม่รู้,ความฉลาด,0.51859176,1.15
571,ความสุข,โชคดี,0.35617888,2.29
572,ความคิด,โครงการ,0.22980472,1.35
573,อารมณ์,อารมณ์,1.0,8.96
574,ความสุข,ความสงบ,0.44646373,3.75
575,สิ้นหวัง,ความทุกข์ยาก,0.61843675,4.06
576,ตรรกะ,คณิตศาสตร์,0.43278962,5.31
577,ปฏิเสธ,ยอมรับ,0.64622205,1.77
578,ข้อโต้แย้ง,คำวิจารณ์,0.41090617,3.65
579,การรุกราน,การมุ่งร้าย,0.5363759,5.73
580,ความบ้าคลั่ง,ความสับสน,0.4996144,2.81
581,เคมี,ทฤษฎี,0.3695979,2.6
582,การทดลอง,คำตัดสิน,0.21226102,1.04
583,ความสะดวกสบาย,ความปลอดภัย,0.49774194,2.71
584,ความมั่นใจ,ตนเอง,0.413946,1.15
585,วิสัยทัศน์,การรับรู้,0.45863906,1.35
586,ยุคสมัย,ทศวรรษ ,0.44593814,3.65
587,ชีวประวัติ,นวนิยาย,0.5699682,2.6
588,การอภิปราย,ข้อโต้แย้ง,0.5832736,3.75
589,รหัส,สัญลักษณ์,0.27668956,3.65
590,อันตราย,โรค,0.43595695,3.33
591,อุบัติเหตุ,ภัยพิบัติ,0.50408787,3.54
592,การเดินทาง,การเดินทาง,1.0,10.0
593,กิจกรรม,การเคลื่อนไหว,0.2791902,3.85
594,การนินทา,ข่าว,0.21955359,2.08
595,พ่อ,พระเจ้า,0.33899266,0.73
596,การกระทำ,หลักสูตร,0.17271878,0.73
597,ไข้,ความเจ็บป่วย,0.49577224,6.35
598,การบิน,เที่ยวบิน,0.72438985,5.31
599,เกม,การกระทำ,0.28227735,1.67
600,โมเลกุล,อากาศ,0.2890396,2.92
601,บ้าน,รัฐ,0.2016092,0.63
602,คำ,วรรณกรรม,0.3057918,2.71
603,ผู้ใหญ่,ผู้ปกครอง,0.41472068,5.21
604,หนังสือพิมพ์,ข่าวสาร,0.33593422,5.83
605,การสื่อสาร,โทรทัศน์,0.3596133,3.65
606,ลูกพี่ลูกน้อง,ลุง,0.46285355,2.92
607,ผู้เขียน,ผู้อ่าน,0.51924944,3.13
608,ผู้ชาย,หุ้นส่วน,0.14997542,0.73
609,พื้นที่,มุม,0.36578122,2.08
610,บทกวี,เพลง,0.4603185,3.96
611,ผนัง,การตกแต่ง,0.46370277,2.6
612,คำ,หน้า,0.19686906,0.63
613,พยาบาล,นักวิทยาศาสตร์,0.38680375,1.88
614,นักการเมือง,ประธาน,0.2754232,1.67
615,ประธาน,นายกเทศมนตรี,0.53019106,2.81
616,หนังสือ,เรียงความ,0.37122384,3.23
617,ผู้ชาย,นักรบ,0.21342121,2.5
618,บทความ,วารสาร,0.5316135,5.21
619,อาหารเช้า,อาหารเย็น,0.7670095,4.06
620,ฝูงชน,ขบวนแห่,0.35343662,3.65
621,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.48616812,2.71
622,ครู,อาจารย์ในศาสนายิว,0.5366039,4.48
623,สะโพก,ริมฝีปาก,0.43146154,2.5
624,หนังสือ,บทความ,0.39435622,4.48
625,ห้อง,เซลล์,0.19076878,0.63
626,กล่อง,บูธ,0.28282383,0.83
627,ลูกสาว,เด็ก,0.40189293,3.65
628,แขนขา,ขา,0.71165156,3.85
629,ตับ,ปอด,0.68027115,3.65
630,ห้องเรียน,ห้องโถง,0.4334096,2.29
631,ภูเขา,หิ้ง,0.25368026,0.21
632,รถยนต์,ลิฟต์,0.34120336,0.21
633,เตียง,โซฟา,0.6604753,3.23
634,เสื้อผ้า,กระดุม,0.39036983,3.54
635,เสื้อผ้า,เสื้อคลุม,0.6435922,5.0
636,ไต,อวัยวะ,0.36968356,4.27
637,แอปเปิ้ล,ซอส,0.39166442,0.31
638,ไก่,สเต็ก,0.4646927,3.02
639,รถ,ท่อ,0.25838682,2.5
640,ยาสูบ,บุหรี่,0.57899874,7.08
641,นักเรียน,ศาสตราจารย์,0.23401123,3.13
642,ทารก,ลูกสาว,0.39593446,3.33
643,ท่อ,ซิการ์,0.2033953,0.63
644,นม,น้ำผลไม้,0.42862746,2.5
645,กล่อง,บุหรี่,0.2629824,1.67
646,อพาร์ทเม้น,โรงแรม,0.46416894,5.63
647,ถ้วย,รูปกรวย,0.2821001,1.35
648,ม้า,วัว,0.5668695,3.23
649,ลำคอ,จมูก,0.555656,3.44
650,กระดูก,ฟัน,0.4914347,3.75
651,กระดูก,ข้อศอก,0.48012963,3.54
652,เบคอน,ถั่ว,0.5212398,1.67
653,ถ้วย,โถ,0.43434554,2.71
654,พิสูจน์,ความจริง,0.4465617,4.27
655,การแต่งตั้ง,การหมั้น,0.35909358,0.94
656,วันเกิด,ปี,0.3016392,2.5
657,คำ,เงื่อนงำ,0.22019999,0.73
658,ผู้เขียน,ผู้สร้าง,0.24879625,3.75
659,อะตอม,คาร์บอน,0.4593177,3.23
660,หัวหน้าบาทหลวง,พระราชาคณะ,0.5020251,3.85
661,จดหมาย,ย่อหน้า,0.34781918,2.71
662,หน้ากระดาษ,ย่อหน้า,0.35901582,2.4
663,หอสูง,โบสถ์,0.4258033,1.56
664,กล้ามเนื้อ,กระดูก,0.5349934,3.33
665,กล้ามเนื้อ,ลิ้น,0.33122873,3.23
666,เด็กผู้ชาย,ทหาร,0.31707445,1.77
667,หน้าท้อง,ส่วนท้อง,0.31386924,5.42
668,ผู้ชาย,เด็กหญิง,0.2988692,2.08
669,เตียง,เก้าอี้,0.49293286,2.92
670,เสื้อผ้า,แจ็คเก็ต,0.59348506,5.42
671,ปืน,มีด,0.454065,3.96
672,ดีบุก,โลหะ,0.5259965,4.48
673,ขวด,ภาชนะ,0.49249372,4.9
674,แม่ไก่,ไก่งวง,0.35129216,4.48
675,เนื้อ,ขนมปัง,0.37496096,2.5
676,แขน,กระดูก,0.33691943,3.54
677,คอ,กระดูกสันหลัง,0.29522482,3.65
678,แอปเปิ้ล,มะนาว,0.44260147,2.71
679,ความทุกข์ทรมาน,ความเศร้าโศก,0.67170584,5.42
680,การบ้าน,ภารกิจ,0.27375638,4.48
681,กลางคืน,รุ่งอรุณ,0.3403892,2.71
682,อาหารเย็น,ซุป,0.4057927,2.6
683,ลูกวัว,วัว,0.5366477,5.94
684,หิมะ,พายุ,0.43140924,3.33
685,เล็บ,มือ,0.368322,3.54
686,สุนัข,ม้า,0.36805132,2.4
687,แขน,คอ,0.39102763,2.81
688,ลูกบอล,ถุงมือ,0.30130374,1.56
689,ไข้หวัด,ไข้,0.66460484,7.19
690,ค่าธรรมเนียม,เงินเดือน,0.33362633,0.83
691,เส้นประสาท,สมอง,0.6248966,4.17
692,สัตว์ป่า,สัตว์,0.5712834,6.77
693,อาหารเย็น,ไก่,0.29663196,1.77
694,เด็กหญิง,แม่บ้าน,0.13026214,1.04
695,เด็ก,เด็กผู้ชาย,0.54894596,5.83
696,แอลกอฮอล์,ไวน์,0.42828053,6.15
697,จมูก,ปาก,0.43104813,3.44
698,ถนน,รถ,0.30971098,3.02
699,ระฆัง,ประตู,0.21672013,0.1
700,กล่อง,หมวก,0.27811536,0.1
701,ความเชื่อ,ความประทับใจ,0.28981778,0.52
702,อคติ,ความคิดเห็น,0.28984502,1.15
703,ความสนใจ,ความตระหนัก,0.4153634,2.4
704,ความโกรธ,อารมณ์,0.58081466,4.69
705,ความงดงาม,สไตล์,0.4328125,2.19
706,ความงาม,อายุ,0.12691922,1.67
707,หนังสือ,กระทู้,0.27674243,1.04
708,เพื่อน,มารดา,0.21881568,0.94
709,วิตามิน,เหล็ก,0.23126662,1.98
710,รถ,โรงงาน,0.29325494,1.56
711,ข้อตกลง,เงื่อนไข,0.63499093,7.19
712,บท,ทางเลือก,0.10359017,0.42
713,คณิตศาสตร์,จังหวะ,0.12662652,0.0
714,ผู้ชนะ,การมีอยู่,0.08693967,0.0
715,ความเชื่อ,ดอกไม้,0.19064957,0.1
716,ผู้ชนะ,เป้าหมาย,0.19191705,1.67
717,เคล็ดลับ,ขนาด,0.1689941,0.42
718,ทางเลือก,หลอดเลือดดำ,0.15003692,0.0
719,เพลงสรรเสริญ,ชัยชนะ,0.38175547,1.77
720,ทนทาน,วงดนตรี,0.10049209,0.0
721,คุก,ทางเลือก,0.10700609,0.1
722,เงื่อนไข,เด็กผู้ชาย,0.05054944,0.0
723,ดอกไม้,ความอดทน,0.12911198,0.0
724,หลุม,ข้อตกลง,0.07649374,0.0
725,แพทย์,อารมณ์,0.095132574,0.1
726,ชมรม,ประตู,0.09705335,0.0
727,ภารกิจ,ผู้หญิง,0.07209544,0.0
728,ชมรม,กีฬาเบสบอล,0.2997184,2.92
729,เหรียญเซนต์,ขนาด,0.23937598,0.31
730,การมี,ประตู,0.08606746,0.21
731,หนู,การจัดการ,0.15654889,0.0
732,ภารกิจ,ทางหลวง,0.20965944,0.0
733,สุรา,ศตวรรษ,0.09946026,0.21
734,ภารกิจ,ฟางข้าว,0.08013603,0.0
735,เกาะ,ภารกิจ,0.1640837,0.0
736,กลางคืน,บท,0.121126756,0.0
737,มลพิษ,ประธาน,0.11093819,0.21
738,ปืน,เคล็ดลับ,0.09424766,0.31
739,อ่างอาบน้ำ,เล่ห์เหลี่ยม,0.17479241,0.0
740,อาหาร,แอปเปิ้ล,0.23716229,3.23
741,เหรียญเซนต์,ภรรยา,0.25310636,0.0
742,บท,หาง,0.09580196,0.0
743,หลักสูตร,กระเพาะอาหาร,0.1971239,0.0
744,เพลงสรรเสริญ,ฟางข้าว,0.19376357,0.0
745,ทันตแพทย์,พันเอก,0.30268973,0.42
746,ภรรยา,ฟางข้าว,0.149326,0.0
747,หลุม,ภรรยา,0.20454156,0.0
748,นักเรียน,ประธาน,0.20822814,1.15
749,อ่างอาบน้ำ,ภรรยา,0.29317978,0.31
750,คน,เหรียญเซนต์,0.2981962,0.0
751,สูตร,บันทึก,0.10951753,1.15
752,สุภาพสตรี,ขนสัตว์,0.339504,0.21
753,แอปเปิ้ล,แสงอาทิตย์,0.2338905,0.0
754,ปืน,รุ่งอรุณ,0.066337824,0.0
755,อาหาร,เอว,0.12785912,0.21
756,กล้องถ่ายรูป,ประธาน,0.058303636,0.0
757,สุรา,วงดนตรี,0.19314869,1.04
758,พุง,เส้นเลือด,0.23569015,2.08
759,ปืน,ขนสัตว์,0.12597555,0.1
760,โซฟา,เบสบอล,0.18310882,0.0
761,แรงงาน,กล้องถ่ายรูป,0.1304619,0.21
762,ชั้น,หนู,0.1388257,0.1
763,ข้าว,เด็กผู้ชาย,0.17387022,0.0
764,คน,ปืน,0.15327643,0.42
765,หน้าผา,หาง,0.36858216,0.0
766,ข้อเท้า,หน้าต่าง,0.11450669,0.0
767,เจ้าหญิง,เกาะ,0.23524837,0.0
768,ภาชนะ,เม้าส์,0.17930342,0.0
769,รถบรรทุก,ภาชนะ,0.19873746,0.31
770,คน,บอลลูน,0.10378434,0.21
771,ดอลลาร์,คน,0.2480179,0.52
772,อ่างอาบน้ำ,บอลลูน,0.21013147,0.0
773,กระเพาะอาหาร,ห้องนอน,0.15206273,0.0
774,จักรยาน,ห้องนอน,0.13026182,0.0
775,บันทึก,อ่างอาบน้ำ,0.16783814,0.0
776,ชาม,หาง,0.276764,0.0
777,ไป,มา,0.63419086,2.08
778,หยิบ,ขโมย,0.31168827,2.71
779,ฟัง,ได้ยิน,0.5694344,6.25
780,คิด,ให้เหตุผล,0.4695282,3.85
781,เกิดขึ้น,เกิดขึ้น,1.0,10.0
782,หายไป,หายไป,1.0,10.0
783,คูณ,หาร,0.4120144,4.17
784,วิงวอน,ร้องขอ,0.46055534,7.29
785,เริ่ม,ริเริ่มจาก,0.33915913,8.54
786,ป้องกัน,แก้ต่าง,0.140297,2.81
787,ฆ่า,ทำลาย,0.52404404,4.79
788,สร้าง,ทำ,0.29490408,6.15
789,ยอมรับ,ปฏิเสธ,0.64622205,2.29
790,มองข้าม,หลบเลี่ยง,0.31295192,3.44
791,พกพา,นำมา,0.22008514,6.04
792,ออกจาก,เข้า,0.3939037,2.29
793,เลือก,เลือก,1.0,10.0
794,สูญเสีย,ล้มเหลว,0.46694744,3.96
795,ส่งเสริม,กีดกัน,0.24150349,1.56
796,บรรลุ,ทำสำเร็จ,0.39695036,7.5
797,ทำ,สร้าง,0.29490408,5.83
798,ฟัง,เชื่อฟัง,0.3871151,4.69
799,แจ้ง,แจ้งให้ทราบ,0.6146794,8.33
800,รับ,ให้,0.32123753,3.02
801,ยืม,ขอ,0.2642543,3.85
802,หยิบ,ได้รับ,0.10366554,2.29
803,แนะนำ,แนะนำ,1.0,10.0
804,เลียนแบบ,วาดภาพ,0.31557786,1.88
805,ชนะ,สำเร็จ,0.37975842,4.27
806,คิด,ตัดสิน,0.38300714,2.71
807,ทักทาย,พบ,0.23928337,2.29
808,เห็นด้วย,โต้เถียง,0.5350287,1.77
809,เพลิดเพลิน,ทำให้เพลิดเพลิน,0.93010455,6.46
810,ทำลาย,สร้าง,0.4098131,2.5
811,ประหยัด,ป้องกัน,0.20774508,0.42
812,ให้,ยืม,0.22353913,2.5
813,เข้าใจ,รับรู้,0.5865069,4.17
814,หยิบ,ได้รับ,0.10366554,2.4
815,ยอมรับ,รับทราบ,0.46348098,4.27
816,ตัดสินใจ,เลือก,0.45312467,5.63
817,ยอมรับ,เชื่อ,0.5562583,3.85
818,เก็บ,ครอบครอง,0.28630012,4.06
819,เตร่,ระเหเร่ร่อน,0.40518177,6.98
820,สำเร็จ,ล้มเหลว,0.44008526,1.98
821,ใช้จ่าย,ประหยัด,0.33792967,2.4
822,ออกจาก,ไป,0.4911759,4.17
823,มา,เข้าร่วม,0.23366365,3.33
824,ทราบ,เชื่อ,0.4240678,1.67
825,ชุมนุม,พบ,0.1643261,2.71
826,ทำ,ได้รับ,0.20453961,1.46
827,ลืม,มองข้าม,0.48660704,3.85
828,คูณ,บวก,0.39850295,4.06
829,หด,เติบโต,0.2349685,1.56
830,มาถึง,ออกจาก,0.4329007,1.56
831,สำเร็จ,ลอง,0.17676452,1.04
832,ยอมรับ,ปฏิเสธ,0.64622205,1.77
833,มาถึง,มา,0.46021378,5.31
834,เห็นด้วย,เห็นต่าง,0.53807324,2.4
835,ส่ง,รับ,0.38369107,2.29
836,ชนะ,ครอบงำ,0.23465581,0.94
837,บวก,หาร,0.32035452,3.96
838,ฆ่า,สำลัก,0.35439336,0.21
839,ได้มา,ได้รับ,0.37863165,5.52
840,มีส่วนร่วม,เข้าร่วม,0.47579226,5.42
841,ออกจาก,คงอยู่,0.28673792,1.77
842,ไป,เข้า,0.4471126,2.71
843,เอา,พกพา,0.21304928,2.4
844,ลืม,เรียนรู้,0.28441006,1.56
845,แต่งตั้ง,เลือกตั้ง,0.4225399,3.44
846,ว่าจ้าง,แต่งงาน,0.2592123,0.1
847,ถาม,อธิษฐาน,0.30224323,0.52
848,ไป,ส่ง,0.3208613,1.98
849,เอา,ส่งมอบ,0.18252626,1.46
850,พูด,ได้ยิน,0.55075675,2.08
851,วิเคราะห์,ประเมินผล,0.3777098,4.48
852,โต้เถียง,คิดด้วยเหตุผล,0.4596631,1.98
853,เสียไป,เก็บไว้,0.39960027,1.56
854,เปรียบเทียบ,วิเคราะห์,0.34494755,4.27
855,ทำให้สับสน,จัดระเบียบ,0.3266245,1.46
856,ไป,อนุญาต,0.26429343,1.35
857,เอา,ครอบครอง,0.3073525,3.33
858,เรียนรู้,ฟัง,0.3659467,3.44
859,ทำลาย,สร้าง,0.4098131,2.08
860,สร้าง,สร้าง,1.0,10.0
861,ขโมย,ซื้อ,0.1887484,1.04
862,ฆ่า,แขวน,0.12737907,0.42
863,ลืม,รับรู้,0.27412972,1.25
864,สร้าง,จินตนาการ,0.3477247,1.46
865,ทำ,เกิดขึ้น,0.30812266,2.08
866,ชนะ,ทำสำเร็จ,0.4061088,5.1
867,ให้,ปฏิเสธ,0.2700829,1.77
868,คู่ควร,ได้รับ,0.2843277,2.6
869,ได้รับ,วาง,0.09289091,0.94
870,ตั้งอยู่,ค้นหา,0.14410213,0.31
871,ปรากฏ,เข้าร่วม,0.18074246,0.83
872,เข้าใจ,จับความ,0.29480922,3.13
873,แกล้งทำ,จินตนาการ,0.31048664,0.73
874,พอใจ,โปรด,0.18852064,3.65
875,หวงแหน,เก็บไว้,0.4692004,3.13
876,โต้เถียง,แตกต่าง,0.24432348,2.71
877,เอาชนะ,ครอบงำ,0.32064012,1.15
878,ประพฤติ,เชื่อฟัง,0.50524884,1.35
879,ร่วมมือกัน,มีส่วนร่วม,0.52428657,5.21
880,บรรลุ,พยายาม,0.29988375,1.98
881,ล้มเหลว,กีดกัน,0.2887586,0.83
882,เริ่ม,เลิก,0.3678517,1.98
883,พูด,มีส่วนร่วม,0.27246454,1.35
884,มา,พามา,0.434814,3.13
885,ประกาศ,ประกาศ,1.0,10.0
886,อ่าน,เข้าใจ,0.3559117,2.4
887,หยิบ,จากไป,0.29825294,0.42
888,ประกาศ,ประกาศ,1.0,10.0
889,ได้รับ,ได้รับ,1.0,10.0
890,สรุป,ตัดสินใจ,0.21495755,3.54
891,โปรด,วิงวอน,0.29431278,3.23
892,โต้เถียง,พิสูจน์,0.28113735,0.94
893,ถาม,ขอร้อง,0.42398113,1.77
894,ค้นหา,สูญหาย,0.37485877,2.6
895,ตรวจ,ตรวจสอบ,0.5874155,7.29
896,ตรวจสอบ,แสดงเหตุผล,0.38507143,1.88
897,สมมติ,ทำนาย,0.23104067,3.44
898,เรียนรู้,ประเมิน,0.32639745,1.25
899,โต้เถียง,แสดงเหตุผล,0.5018032,3.44
900,สร้าง,กลายเป็น,0.3825232,0.73
901,ค้นพบ,ริเริ่มจาก,0.44981807,2.71
902,บรรลุ,สำเร็จ,0.49187198,6.98
903,ให้,วาง,0.24172696,1.35
904,เข้าใจ,ฟัง,0.505648,1.98
905,ขยายตัว,เติบโต,0.69640577,6.25
906,ยืม,ขาย,0.20766062,0.63
907,เก็บไว้,ป้องกัน,0.25131187,1.77
908,อธิบาย,พิสูจน์,0.3315023,3.23
909,สันนิษฐาน,แกล้งทำ,0.19049719,0.42
910,เห็นด้วย,โปรด,0.09641295,0.73
911,ให้อภัย,ลืม,0.3874684,0.83
912,ขยายความ,อธิบาย,0.55491036,6.25
913,เข้าใจ,ให้อภัย,0.5123419,2.4
914,เตือน,ลืม,0.37477973,1.98
915,ได้รับ,เหลืออยู่,0.2045678,0.78
916,ตระหนักถึง,ค้นพบ,0.32355326,1.35
917,ต้องการ,สอบถาม,0.28833476,0.83
918,มองข้าม,ถาม,0.26702553,0.52
919,คิด,สอบถาม,0.1844443,0.73
920,ปฏิเสธ,หลีกเลี่ยง,0.314004,3.75
921,เถียง,ชักชวน,0.29508498,0.0
922,ไล่ตาม,โน้มน้าว,0.3428569,0.73
923,ยอมรับ,ยกโทษให้,0.41000938,1.98
924,ทำ,เลิก,0.36259726,1.25
925,สอบสวน,ตรวจสอบ,0.47560513,5.52
926,อภิปราย,อธิบาย,0.4371248,5.83
927,เป็นหนี้,ให้ยืม,0.43345067,2.5
928,สำรวจ,ค้นพบ,0.44957948,3.65
929,ร้องเรียน,โต้เถียง,0.3637892,1.77
930,ถอน,ปฏิเสธ,0.29716307,1.46
931,เก็บ,ยืม,0.26794407,1.35
932,ขอร้อง,ถาม,0.42398113,1.35
933,เตรียมการ,จัดระเบียบ,0.32969394,2.5
934,ลด,หด,0.28623268,5.21
935,พูด,รับทราบ,0.2531946,1.35
936,ให้,ยืม,0.22353913,1.67
937,ฆ่า,แก้ต่าง,0.32307124,0.21
938,หายไป,หด,0.2381203,0.94
939,ส่งมอบ,พกพา,0.22021006,0.0
940,หายใจ,สำลัก,0.58913535,2.29
941,รับทราบ,แจ้งให้ทราบ,0.561365,3.23
942,กลายเป็น,ดูเหมือน,0.5581325,2.19
943,แกล้งทำ,ดูเหมือน,0.44524667,2.29
944,ทำสำเร็จ,กลายเป็น,0.3344853,0.83
945,คิด,คิด,1.0,10.0
946,กำหนด,ทำนาย,0.22970867,1.98
947,โปรด,ทำให้เพลิดเพลิน,0.2689956,2.08
948,อยู่,คงอยู่,0.5931246,7.19
949,แกล้งทำ,วาดภาพ,0.15355396,0.1
950,ลืม,คงอยู่,0.30121747,0.21
951,ต้องการ,เลือก,0.5078156,2.92
952,สูญหาย,ได้มา,0.19948487,0.73
953,ลอง,คิด,0.38598934,1.35
954,กลายเป็น,ปรากฏ,0.36275414,2.4
955,ออกจาก,มองข้าม,0.17828302,1.04
956,ยอมรับ,แนะนำ,0.17830853,1.15
957,ออกจาก,ระเหเร่ร่อน,0.3102546,2.5
958,เก็บไว้,ให้,0.45975447,1.56
959,ให้,อนุญาต,0.30028152,3.65
960,นำมา,ส่ง,0.19039421,2.81
961,ซึมซับ,เรียนรู้,0.42088997,4.38
962,ศึกษา,ค้นหา,0.22153412,4.9
963,ออกจาก,ปรากฏ,0.32550746,0.0
964,สร้าง,ทำลาย,0.4098131,2.08
965,เริ่ม,ไป,0.3775689,1.15
966,ได้รับ,ซื้อ,0.1743517,1.98
967,สะสม,ประหยัด,0.18781367,2.71
968,แทนที่,ฟื้นฟู,0.19887465,1.46
969,เข้าร่วม,บวก,0.08924869,1.04
970,เข้าร่วม,แต่งงาน,0.14068165,0.31
971,ยอมรับ,ส่งมอบ,0.2455853,1.04
972,แนบ,เข้าร่วม,0.2077382,0.31
973,วาง,แขวน,0.35179508,2.92
974,ไป,ขาย,0.13349828,0.42
975,สื่อสาร,อธิษฐาน,0.10619418,0.0
976,ให้,ขโมย,0.1336687,1.04
977,เพิ่ม,สร้าง,0.39214075,3.54
978,นำมา,ฟื้นฟู,0.15901169,1.04
979,เข้าใจ,พอใจ,0.3943196,1.15
980,วาดภาพ,ตัดสินใจ,0.1188647,0.21
981,จัดระเบียบ,กลายเป็น,0.19010457,0.1
982,ให้,รู้,0.33652297,0.1
983,พูด,ตรวจสอบ,0.079714864,0.31
984,ร่วมมือ,เข้าร่วม,0.4685997,4.27
985,เตรียมการ,ต้องการ,0.18914993,1.35
986,ยืม,ต้องการ,0.20547527,2.4
987,สอบสวน,ไล่ตาม,0.16367589,2.6
988,ไม่สนใจ,สำรวจ,0.13465686,0.63
989,นำมา,บ่น,0.14477874,0.0
990,เข้า,เป็นหนี้,0.12374361,0.0
991,วาดภาพ,แจ้งให้ทราบ,0.12637393,0.0
992,เตือน,ขาย,0.11816591,0.0
993,ซึมซับ,ครอบครอง,0.1587036,0.42
994,เข้าร่วม,ได้มา,0.3190778,1.35
995,ส่ง,เข้าประชุม,0.20042695,0.1
996,รวบรวม,เข้าประชุม,0.22463784,0.42
997,ซึมซับ,ถอน,0.066669054,0.0
998,เข้าประชุม,มาถึง,0.26108,1.25
