,w1,w2,predict,actual
513,วิทยาลัย,ชั้นเรียน,0.30045736,3.33
514,หัวหน้า,นายกเทศมนตรี,0.2924588,3.54
515,นักบวช,รัฐมนตรี,0.27864614,0.21
516,เมตร,นิ้ว,0.3821121,3.85
517,ใยสังเคราะห์,ฝ้าย,0.17026237,3.85
518,ทนายความ,นายธนาคาร,0.24478818,0.52
519,ไวโอลิน,เครื่องดนตรี,0.27292848,5.21
520,ค่าย,กระท่อม,0.121668234,1.46
521,หม้อ,เครื่องใช้,0.29523104,4.17
522,ผ้าลินิน,ผ้า,0.35027897,5.94
523,วิสกี้,แชมเปญ,0.2988984,5.1
524,เด็กผู้หญิง,เด็ก,0.29264495,5.63
525,กระท่อม,กระท่อม,1.0,10.0
526,นก,แม่ไก่,0.08166424,3.33
527,เสียงรบกวน,สัญญาณรบกวน,0.8093428,6.46
528,พระอาทิตย์ตก,ตอนเย็น,0.42301223,5.31
529,ละอองฝน,ฝน,0.009896493,6.25
530,ผู้ใหญ่,ทารก,0.46745616,1.88
531,ถ่าน,ถ่านหิน,0.4022909,5.94
532,ร่างกาย,กระดูกสันหลัง,0.32038733,2.71
533,หัว,เล็บ,0.32372668,2.29
534,ท่อนซุง,ไม้,0.35030717,5.52
535,ช้อน,ถ้วย,0.4975316,3.33
536,ร่างกาย,เส้นประสาท,0.36845398,3.33
537,ผู้ชาย,สามี,0.4414392,3.54
538,กระดูก,คอ,0.21542218,2.71
539,ความผิดหวัง,ความโกรธ,0.84951645,2.81
540,แม่น้ำ,ทะเล,0.50483066,4.06
541,ภารกิจ,งาน,0.4815727,6.04
542,สโมสร,สังคม,0.29116818,4.06
543,ภาพสะท้อน,ภาพ,0.2769897,4.27
544,เจ้าชาย,กษัตริย์,0.3044243,4.27
545,หิมะ,สภาพอากาศ,0.27632573,4.38
546,คน,พรรค,0.19506112,1.56
547,เด็กผู้ชาย,พี่น้องชาย,0.27941343,3.23
548,ราก,หญ้า,0.49084255,2.92
549,คิ้ว,ตา,0.19033065,3.13
550,เงิน,ไข่มุก,0.24642648,2.19
551,เงิน,เพชร,0.31917408,2.19
552,พาหนะ,รถบัส,0.05161887,5.42
553,แท็กซี่,รถบัส,0.078419745,4.58
554,บ้าน,ยุ้งฉาง,0.33003712,2.19
555,นิ้วมือ,ฝ่ามือ,0.21119103,3.23
556,รถยนต์,สะพาน,0.28799686,1.56
557,ความพยายาม,ความยาก,0.71267426,2.5
558,ความจริง,เข้าใจ,0.3262357,1.04
559,งาน,การจัดการ,0.42658,2.4
560,มะเร็ง,โรคภัย,0.052261177,5.21
561,คำ,หนังสือพิมพ์,0.07061001,1.98
562,นักแต่งเพลง,นักเขียน,0.5106049,4.79
563,นักแสดงชาย,นักร้อง,0.18316172,3.13
564,ที่พัก,กระท่อม,0.33840704,5.52
565,ห้องน้ำ,ห้องครัว,0.25789148,3.54
566,กระท่อม,กระท่อม,1.0,10.0
567,ประตู,ห้องครัว,0.26104027,1.88
568,คุณค่า,ความเชื่อ,0.33205643,1.67
569,ภูมิปัญญา,ความฉลาด,0.27394384,4.48
570,ความไม่รู้,ความฉลาด,0.85434437,1.15
571,ความสุข,โชคดี,0.16489466,2.29
572,ความคิด,โครงการ,0.34891286,1.35
573,อารมณ์,อารมณ์,0.99999994,8.96
574,ความสุข,ความสงบ,0.90434724,3.75
575,สิ้นหวัง,ความทุกข์ยาก,0.51977634,4.06
576,ตรรกะ,คณิตศาสตร์,0.3691123,5.31
577,ปฏิเสธ,ยอมรับ,0.68787855,1.77
578,ข้อโต้แย้ง,คำวิจารณ์,0.63655335,3.65
579,การรุกราน,การมุ่งร้าย,0.67435795,5.73
580,ความบ้าคลั่ง,ความสับสน,0.8756283,2.81
581,เคมี,ทฤษฎี,0.35539985,2.6
582,การทดลอง,คำตัดสิน,0.66733104,1.04
583,ความสะดวกสบาย,ความปลอดภัย,0.823258,2.71
584,ความมั่นใจ,ตนเอง,0.2566728,1.15
585,วิสัยทัศน์,การรับรู้,0.51066583,1.35
586,ยุคสมัย,ทศวรรษ ,0.33236688,3.65
587,ชีวประวัติ,นวนิยาย,0.3810796,2.6
588,การอภิปราย,ข้อโต้แย้ง,0.6030619,3.75
589,รหัส,สัญลักษณ์,0.17660035,3.65
590,อันตราย,โรค,0.5049765,3.33
591,อุบัติเหตุ,ภัยพิบัติ,0.30938065,3.54
592,การเดินทาง,การเดินทาง,1.0000001,10.0
593,กิจกรรม,การเคลื่อนไหว,0.30007136,3.85
594,การนินทา,ข่าว,0.19060303,2.08
595,พ่อ,พระเจ้า,0.3672909,0.73
596,การกระทำ,หลักสูตร,0.21076412,0.73
597,ไข้,ความเจ็บป่วย,0.30487406,6.35
598,การบิน,เที่ยวบิน,0.28125215,5.31
599,เกม,การกระทำ,0.19422235,1.67
600,โมเลกุล,อากาศ,0.2804388,2.92
601,บ้าน,รัฐ,0.24729817,0.63
602,คำ,วรรณกรรม,0.12371834,2.71
603,ผู้ใหญ่,ผู้ปกครอง,0.3358727,5.21
604,หนังสือพิมพ์,ข่าวสาร,0.33367717,5.83
605,การสื่อสาร,โทรทัศน์,0.24836104,3.65
606,ลูกพี่ลูกน้อง,ลุง,0.30212858,2.92
607,ผู้เขียน,ผู้อ่าน,0.1865659,3.13
608,ผู้ชาย,หุ้นส่วน,0.27772865,0.73
609,พื้นที่,มุม,0.37680018,2.08
610,บทกวี,เพลง,0.16888063,3.96
611,ผนัง,การตกแต่ง,0.24701644,2.6
612,คำ,หน้า,0.13116026,0.63
613,พยาบาล,นักวิทยาศาสตร์,0.24283487,1.88
614,นักการเมือง,ประธาน,0.16923217,1.67
615,ประธาน,นายกเทศมนตรี,0.26125968,2.81
616,หนังสือ,เรียงความ,0.2662498,3.23
617,ผู้ชาย,นักรบ,0.33064094,2.5
618,บทความ,วารสาร,0.48731685,5.21
619,อาหารเช้า,อาหารเย็น,0.8336381,4.06
620,ฝูงชน,ขบวนแห่,0.030984046,3.65
621,ทางเดินระหว่างที่นั่ง,ห้องโถง,0.27899176,2.71
622,ครู,อาจารย์ในศาสนายิว,0.35473114,4.48
623,สะโพก,ริมฝีปาก,0.23396538,2.5
624,หนังสือ,บทความ,0.44333598,4.48
625,ห้อง,เซลล์,0.19271776,0.63
626,กล่อง,บูธ,0.22312002,0.83
627,ลูกสาว,เด็ก,0.47999507,3.65
628,แขนขา,ขา,0.041837655,3.85
629,ตับ,ปอด,0.4871228,3.65
630,ห้องเรียน,ห้องโถง,0.23531523,2.29
631,ภูเขา,หิ้ง,0.1946902,0.21
632,รถยนต์,ลิฟต์,0.25472653,0.21
633,เตียง,โซฟา,0.5257319,3.23
634,เสื้อผ้า,กระดุม,0.28930914,3.54
635,เสื้อผ้า,เสื้อคลุม,0.35925552,5.0
636,ไต,อวัยวะ,0.27145025,4.27
637,แอปเปิ้ล,ซอส,0.11890226,0.31
638,ไก่,สเต็ก,0.3948447,3.02
639,รถ,ท่อ,0.19550464,2.5
640,ยาสูบ,บุหรี่,0.52521044,7.08
641,นักเรียน,ศาสตราจารย์,0.2251434,3.13
642,ทารก,ลูกสาว,0.36404628,3.33
643,ท่อ,ซิการ์,0.1871108,0.63
644,นม,น้ำผลไม้,0.09827468,2.5
645,กล่อง,บุหรี่,0.25820333,1.67
646,อพาร์ทเม้น,โรงแรม,0.0829887,5.63
647,ถ้วย,รูปกรวย,0.23559123,1.35
648,ม้า,วัว,0.41676202,3.23
649,ลำคอ,จมูก,0.0004273953,3.44
650,กระดูก,ฟัน,0.38381746,3.75
651,กระดูก,ข้อศอก,0.43958226,3.54
652,เบคอน,ถั่ว,0.24048197,1.67
653,ถ้วย,โถ,0.33539474,2.71
654,พิสูจน์,ความจริง,0.26743034,4.27
655,การแต่งตั้ง,การหมั้น,0.5036986,0.94
656,วันเกิด,ปี,-0.13366951,2.5
657,คำ,เงื่อนงำ,0.105951965,0.73
658,ผู้เขียน,ผู้สร้าง,0.22329473,3.75
659,อะตอม,คาร์บอน,0.38211367,3.23
660,หัวหน้าบาทหลวง,พระราชาคณะ,0.52344143,3.85
661,จดหมาย,ย่อหน้า,0.32119524,2.71
662,หน้ากระดาษ,ย่อหน้า,0.21803825,2.4
663,หอสูง,โบสถ์,0.087512024,1.56
664,กล้ามเนื้อ,กระดูก,0.33118334,3.33
665,กล้ามเนื้อ,ลิ้น,0.2815627,3.23
666,เด็กผู้ชาย,ทหาร,0.30025816,1.77
667,หน้าท้อง,ส่วนท้อง,0.7162787,5.42
668,ผู้ชาย,เด็กหญิง,0.24285619,2.08
669,เตียง,เก้าอี้,0.4332616,2.92
670,เสื้อผ้า,แจ็คเก็ต,0.2988858,5.42
671,ปืน,มีด,0.40198234,3.96
672,ดีบุก,โลหะ,0.4147717,4.48
673,ขวด,ภาชนะ,0.501776,4.9
674,แม่ไก่,ไก่งวง,0.17607336,4.48
675,เนื้อ,ขนมปัง,0.27311233,2.5
676,แขน,กระดูก,0.42015392,3.54
677,คอ,กระดูกสันหลัง,-0.010473584,3.65
678,แอปเปิ้ล,มะนาว,0.15421797,2.71
679,ความทุกข์ทรมาน,ความเศร้าโศก,0.8071295,5.42
680,การบ้าน,ภารกิจ,0.29985014,4.48
681,กลางคืน,รุ่งอรุณ,0.16530064,2.71
682,อาหารเย็น,ซุป,0.26191968,2.6
683,ลูกวัว,วัว,0.58868897,5.94
684,หิมะ,พายุ,0.40686744,3.33
685,เล็บ,มือ,0.35038507,3.54
686,สุนัข,ม้า,0.34720156,2.4
687,แขน,คอ,0.28302097,2.81
688,ลูกบอล,ถุงมือ,0.35575143,1.56
689,ไข้หวัด,ไข้,0.28629896,7.19
690,ค่าธรรมเนียม,เงินเดือน,0.31018344,0.83
691,เส้นประสาท,สมอง,0.35910717,4.17
692,สัตว์ป่า,สัตว์,0.56493163,6.77
693,อาหารเย็น,ไก่,0.30199158,1.77
694,เด็กหญิง,แม่บ้าน,0.52983665,1.04
695,เด็ก,เด็กผู้ชาย,0.4452284,5.83
696,แอลกอฮอล์,ไวน์,0.38763574,6.15
697,จมูก,ปาก,0.47171873,3.44
698,ถนน,รถ,0.26857588,3.02
699,ระฆัง,ประตู,0.24203959,0.1
700,กล่อง,หมวก,0.3047557,0.1
701,ความเชื่อ,ความประทับใจ,0.7991124,0.52
702,อคติ,ความคิดเห็น,0.20711295,1.15
703,ความสนใจ,ความตระหนัก,0.70859766,2.4
704,ความโกรธ,อารมณ์,0.32621804,4.69
705,ความงดงาม,สไตล์,0.32728937,2.19
706,ความงาม,อายุ,0.30188504,1.67
707,หนังสือ,กระทู้,0.2421589,1.04
708,เพื่อน,มารดา,0.31407303,0.94
709,วิตามิน,เหล็ก,0.28212956,1.98
710,รถ,โรงงาน,0.1445743,1.56
711,ข้อตกลง,เงื่อนไข,0.23911196,7.19
712,บท,ทางเลือก,-0.01753334,0.42
713,คณิตศาสตร์,จังหวะ,0.1919073,0.0
714,ผู้ชนะ,การมีอยู่,0.26765364,0.0
715,ความเชื่อ,ดอกไม้,0.118925676,0.1
716,ผู้ชนะ,เป้าหมาย,0.451712,1.67
717,เคล็ดลับ,ขนาด,0.15246798,0.42
718,ทางเลือก,หลอดเลือดดำ,0.37059954,0.0
719,เพลงสรรเสริญ,ชัยชนะ,0.23073514,1.77
720,ทนทาน,วงดนตรี,0.24688554,0.0
721,คุก,ทางเลือก,0.26454198,0.1
722,เงื่อนไข,เด็กผู้ชาย,0.2682642,0.0
723,ดอกไม้,ความอดทน,0.09521205,0.0
724,หลุม,ข้อตกลง,0.22655125,0.0
725,แพทย์,อารมณ์,0.15407726,0.1
726,ชมรม,ประตู,0.10503259,0.0
727,ภารกิจ,ผู้หญิง,0.034474686,0.0
728,ชมรม,กีฬาเบสบอล,0.2643222,2.92
729,เหรียญเซนต์,ขนาด,0.25957486,0.31
730,การมี,ประตู,0.21085209,0.21
731,หนู,การจัดการ,0.22935905,0.0
732,ภารกิจ,ทางหลวง,0.27450132,0.0
733,สุรา,ศตวรรษ,0.16366404,0.21
734,ภารกิจ,ฟางข้าว,0.26826417,0.0
735,เกาะ,ภารกิจ,0.2597402,0.0
736,กลางคืน,บท,-0.020073783,0.0
737,มลพิษ,ประธาน,0.08278991,0.21
738,ปืน,เคล็ดลับ,0.132654,0.31
739,อ่างอาบน้ำ,เล่ห์เหลี่ยม,0.122914456,0.0
740,อาหาร,แอปเปิ้ล,0.14908865,3.23
741,เหรียญเซนต์,ภรรยา,0.1564203,0.0
742,บท,หาง,0.038062185,0.0
743,หลักสูตร,กระเพาะอาหาร,0.32636833,0.0
744,เพลงสรรเสริญ,ฟางข้าว,0.57142466,0.0
745,ทันตแพทย์,พันเอก,0.051355924,0.42
746,ภรรยา,ฟางข้าว,0.30696586,0.0
747,หลุม,ภรรยา,0.21017727,0.0
748,นักเรียน,ประธาน,0.27193597,1.15
749,อ่างอาบน้ำ,ภรรยา,0.18806328,0.31
750,คน,เหรียญเซนต์,-0.011448504,0.0
751,สูตร,บันทึก,0.15585424,1.15
752,สุภาพสตรี,ขนสัตว์,0.47649497,0.21
753,แอปเปิ้ล,แสงอาทิตย์,0.29133946,0.0
754,ปืน,รุ่งอรุณ,0.04402105,0.0
755,อาหาร,เอว,0.13666013,0.21
756,กล้องถ่ายรูป,ประธาน,0.12092242,0.0
757,สุรา,วงดนตรี,0.25281188,1.04
758,พุง,เส้นเลือด,0.27929592,2.08
759,ปืน,ขนสัตว์,0.18765788,0.1
760,โซฟา,เบสบอล,0.13383442,0.0
761,แรงงาน,กล้องถ่ายรูป,0.12681326,0.21
762,ชั้น,หนู,0.2343143,0.1
763,ข้าว,เด็กผู้ชาย,0.2581955,0.0
764,คน,ปืน,0.13661723,0.42
765,หน้าผา,หาง,0.30483186,0.0
766,ข้อเท้า,หน้าต่าง,0.18668321,0.0
767,เจ้าหญิง,เกาะ,0.2108018,0.0
768,ภาชนะ,เม้าส์,0.14269558,0.0
769,รถบรรทุก,ภาชนะ,0.22458628,0.31
770,คน,บอลลูน,0.075556785,0.21
771,ดอลลาร์,คน,0.1261881,0.52
772,อ่างอาบน้ำ,บอลลูน,0.21484827,0.0
773,กระเพาะอาหาร,ห้องนอน,0.35359657,0.0
774,จักรยาน,ห้องนอน,0.19114915,0.0
775,บันทึก,อ่างอาบน้ำ,0.022915533,0.0
776,ชาม,หาง,0.18668555,0.0
777,ไป,มา,0.6691128,2.08
778,หยิบ,ขโมย,0.34290183,2.71
779,ฟัง,ได้ยิน,0.62605697,6.25
780,คิด,ให้เหตุผล,0.28593203,3.85
781,เกิดขึ้น,เกิดขึ้น,1.0,10.0
782,หายไป,หายไป,0.9999999,10.0
783,คูณ,หาร,0.42608368,4.17
784,วิงวอน,ร้องขอ,0.54059607,7.29
785,เริ่ม,ริเริ่มจาก,0.17412287,8.54
786,ป้องกัน,แก้ต่าง,0.25446552,2.81
787,ฆ่า,ทำลาย,0.5404124,4.79
788,สร้าง,ทำ,0.27299815,6.15
789,ยอมรับ,ปฏิเสธ,0.68787855,2.29
790,มองข้าม,หลบเลี่ยง,0.68606955,3.44
791,พกพา,นำมา,-0.118707545,6.04
792,ออกจาก,เข้า,0.2783741,2.29
793,เลือก,เลือก,1.0,10.0
794,สูญเสีย,ล้มเหลว,0.2709816,3.96
795,ส่งเสริม,กีดกัน,0.16773117,1.56
796,บรรลุ,ทำสำเร็จ,0.323464,7.5
797,ทำ,สร้าง,0.27299815,5.83
798,ฟัง,เชื่อฟัง,0.19528273,4.69
799,แจ้ง,แจ้งให้ทราบ,0.38077822,8.33
800,รับ,ให้,0.64169306,3.02
801,ยืม,ขอ,0.13028136,3.85
802,หยิบ,ได้รับ,0.19059171,2.29
803,แนะนำ,แนะนำ,1.0000001,10.0
804,เลียนแบบ,วาดภาพ,0.299295,1.88
805,ชนะ,สำเร็จ,0.3750684,4.27
806,คิด,ตัดสิน,0.39161175,2.71
807,ทักทาย,พบ,0.13957727,2.29
808,เห็นด้วย,โต้เถียง,0.63338846,1.77
809,เพลิดเพลิน,ทำให้เพลิดเพลิน,0.5368115,6.46
810,ทำลาย,สร้าง,0.5503304,2.5
811,ประหยัด,ป้องกัน,0.32509887,0.42
812,ให้,ยืม,0.39434603,2.5
813,เข้าใจ,รับรู้,0.39304394,4.17
814,หยิบ,ได้รับ,0.19059171,2.4
815,ยอมรับ,รับทราบ,0.3346378,4.27
816,ตัดสินใจ,เลือก,0.4413665,5.63
817,ยอมรับ,เชื่อ,0.5735482,3.85
818,เก็บ,ครอบครอง,0.30098838,4.06
819,เตร่,ระเหเร่ร่อน,0.11656503,6.98
820,สำเร็จ,ล้มเหลว,0.31005892,1.98
821,ใช้จ่าย,ประหยัด,0.2842606,2.4
822,ออกจาก,ไป,-0.11923989,4.17
823,มา,เข้าร่วม,-0.16043153,3.33
824,ทราบ,เชื่อ,0.40202406,1.67
825,ชุมนุม,พบ,0.09772061,2.71
826,ทำ,ได้รับ,-0.11627502,1.46
827,ลืม,มองข้าม,0.2875834,3.85
828,คูณ,บวก,0.49895388,4.06
829,หด,เติบโต,0.24891183,1.56
830,มาถึง,ออกจาก,0.036192313,1.56
831,สำเร็จ,ลอง,0.24693221,1.04
832,ยอมรับ,ปฏิเสธ,0.68787855,1.77
833,มาถึง,มา,0.102280736,5.31
834,เห็นด้วย,เห็นต่าง,0.7618669,2.4
835,ส่ง,รับ,0.5152851,2.29
836,ชนะ,ครอบงำ,0.18326665,0.94
837,บวก,หาร,0.3459878,3.96
838,ฆ่า,สำลัก,0.2772896,0.21
839,ได้มา,ได้รับ,0.23572466,5.52
840,มีส่วนร่วม,เข้าร่วม,0.72124714,5.42
841,ออกจาก,คงอยู่,0.4254409,1.77
842,ไป,เข้า,0.3514223,2.71
843,เอา,พกพา,-0.2398685,2.4
844,ลืม,เรียนรู้,0.2670477,1.56
845,แต่งตั้ง,เลือกตั้ง,0.67062443,3.44
846,ว่าจ้าง,แต่งงาน,0.24799381,0.1
847,ถาม,อธิษฐาน,0.23219337,0.52
848,ไป,ส่ง,0.2432501,1.98
849,เอา,ส่งมอบ,0.25129655,1.46
850,พูด,ได้ยิน,0.59574836,2.08
851,วิเคราะห์,ประเมินผล,0.2635372,4.48
852,โต้เถียง,คิดด้วยเหตุผล,0.41778436,1.98
853,เสียไป,เก็บไว้,0.6378736,1.56
854,เปรียบเทียบ,วิเคราะห์,0.3198781,4.27
855,ทำให้สับสน,จัดระเบียบ,0.46121627,1.46
856,ไป,อนุญาต,0.13585672,1.35
857,เอา,ครอบครอง,0.29475608,3.33
858,เรียนรู้,ฟัง,0.29185772,3.44
859,ทำลาย,สร้าง,0.5503304,2.08
860,สร้าง,สร้าง,0.99999994,10.0
861,ขโมย,ซื้อ,0.36845648,1.04
862,ฆ่า,แขวน,0.3344715,0.42
863,ลืม,รับรู้,0.31076285,1.25
864,สร้าง,จินตนาการ,0.489416,1.46
865,ทำ,เกิดขึ้น,-0.08067983,2.08
866,ชนะ,ทำสำเร็จ,0.24441455,5.1
867,ให้,ปฏิเสธ,0.47709447,1.77
868,คู่ควร,ได้รับ,0.18644278,2.6
869,ได้รับ,วาง,0.20819561,0.94
870,ตั้งอยู่,ค้นหา,0.33350426,0.31
871,ปรากฏ,เข้าร่วม,0.30691,0.83
872,เข้าใจ,จับความ,0.25572333,3.13
873,แกล้งทำ,จินตนาการ,0.28305703,0.73
874,พอใจ,โปรด,0.24770713,3.65
875,หวงแหน,เก็บไว้,0.14571752,3.13
876,โต้เถียง,แตกต่าง,0.6387056,2.71
877,เอาชนะ,ครอบงำ,0.3767891,1.15
878,ประพฤติ,เชื่อฟัง,0.15506023,1.35
879,ร่วมมือกัน,มีส่วนร่วม,0.50524324,5.21
880,บรรลุ,พยายาม,0.4243177,1.98
881,ล้มเหลว,กีดกัน,0.15084781,0.83
882,เริ่ม,เลิก,0.31099555,1.98
883,พูด,มีส่วนร่วม,0.2877242,1.35
884,มา,พามา,0.016060472,3.13
885,ประกาศ,ประกาศ,1.0,10.0
886,อ่าน,เข้าใจ,0.42042324,2.4
887,หยิบ,จากไป,0.05210012,0.42
888,ประกาศ,ประกาศ,1.0,10.0
889,ได้รับ,ได้รับ,0.9999999,10.0
890,สรุป,ตัดสินใจ,0.33138314,3.54
891,โปรด,วิงวอน,0.31413338,3.23
892,โต้เถียง,พิสูจน์,0.2718983,0.94
893,ถาม,ขอร้อง,0.39572784,1.77
894,ค้นหา,สูญหาย,0.27940643,2.6
895,ตรวจ,ตรวจสอบ,0.18700497,7.29
896,ตรวจสอบ,แสดงเหตุผล,0.3176992,1.88
897,สมมติ,ทำนาย,0.24849895,3.44
898,เรียนรู้,ประเมิน,0.35893318,1.25
899,โต้เถียง,แสดงเหตุผล,0.4487563,3.44
900,สร้าง,กลายเป็น,0.34157678,0.73
901,ค้นพบ,ริเริ่มจาก,-0.06092856,2.71
902,บรรลุ,สำเร็จ,0.49397486,6.98
903,ให้,วาง,0.45566177,1.35
904,เข้าใจ,ฟัง,0.5124847,1.98
905,ขยายตัว,เติบโต,0.3617407,6.25
906,ยืม,ขาย,0.31768167,0.63
907,เก็บไว้,ป้องกัน,0.3734786,1.77
908,อธิบาย,พิสูจน์,0.4601045,3.23
909,สันนิษฐาน,แกล้งทำ,0.2135007,0.42
910,เห็นด้วย,โปรด,0.27066317,0.73
911,ให้อภัย,ลืม,0.27287456,0.83
912,ขยายความ,อธิบาย,0.3725504,6.25
913,เข้าใจ,ให้อภัย,0.34855923,2.4
914,เตือน,ลืม,0.41412455,1.98
915,ได้รับ,เหลืออยู่,0.55845165,0.78
916,ตระหนักถึง,ค้นพบ,-0.0056402027,1.35
917,ต้องการ,สอบถาม,0.44976085,0.83
918,มองข้าม,ถาม,0.26712298,0.52
919,คิด,สอบถาม,0.30005637,0.73
920,ปฏิเสธ,หลีกเลี่ยง,0.35604575,3.75
921,เถียง,ชักชวน,0.19183914,0.0
922,ไล่ตาม,โน้มน้าว,0.31666464,0.73
923,ยอมรับ,ยกโทษให้,0.13220157,1.98
924,ทำ,เลิก,0.21793352,1.25
925,สอบสวน,ตรวจสอบ,0.051144652,5.52
926,อภิปราย,อธิบาย,0.45203668,5.83
927,เป็นหนี้,ให้ยืม,0.17446978,2.5
928,สำรวจ,ค้นพบ,0.008777449,3.65
929,ร้องเรียน,โต้เถียง,0.47410733,1.77
930,ถอน,ปฏิเสธ,0.38166764,1.46
931,เก็บ,ยืม,0.3458012,1.35
932,ขอร้อง,ถาม,0.39572784,1.35
933,เตรียมการ,จัดระเบียบ,0.31844538,2.5
934,ลด,หด,0.39963964,5.21
935,พูด,รับทราบ,0.28562325,1.35
936,ให้,ยืม,0.39434603,1.67
937,ฆ่า,แก้ต่าง,0.2863532,0.21
938,หายไป,หด,1.0389232e-05,0.94
939,ส่งมอบ,พกพา,-0.0697362,0.0
940,หายใจ,สำลัก,0.4929949,2.29
941,รับทราบ,แจ้งให้ทราบ,0.62685734,3.23
942,กลายเป็น,ดูเหมือน,0.5631791,2.19
943,แกล้งทำ,ดูเหมือน,0.49272832,2.29
944,ทำสำเร็จ,กลายเป็น,0.5354955,0.83
945,คิด,คิด,1.0,10.0
946,กำหนด,ทำนาย,0.26034746,1.98
947,โปรด,ทำให้เพลิดเพลิน,0.27615345,2.08
948,อยู่,คงอยู่,0.45817456,7.19
949,แกล้งทำ,วาดภาพ,0.3133021,0.1
950,ลืม,คงอยู่,0.29512495,0.21
951,ต้องการ,เลือก,0.5626882,2.92
952,สูญหาย,ได้มา,0.17910889,0.73
953,ลอง,คิด,0.39513412,1.35
954,กลายเป็น,ปรากฏ,0.23612075,2.4
955,ออกจาก,มองข้าม,0.5392568,1.04
956,ยอมรับ,แนะนำ,0.35806054,1.15
957,ออกจาก,ระเหเร่ร่อน,0.20992641,2.5
958,เก็บไว้,ให้,0.3607761,1.56
959,ให้,อนุญาต,0.46381623,3.65
960,นำมา,ส่ง,0.013589635,2.81
961,ซึมซับ,เรียนรู้,0.271163,4.38
962,ศึกษา,ค้นหา,0.37395644,4.9
963,ออกจาก,ปรากฏ,0.2588138,0.0
964,สร้าง,ทำลาย,0.5503304,2.08
965,เริ่ม,ไป,0.2195968,1.15
966,ได้รับ,ซื้อ,0.2584115,1.98
967,สะสม,ประหยัด,0.27180713,2.71
968,แทนที่,ฟื้นฟู,0.37200725,1.46
969,เข้าร่วม,บวก,0.22912201,1.04
970,เข้าร่วม,แต่งงาน,0.2796492,0.31
971,ยอมรับ,ส่งมอบ,0.20305026,1.04
972,แนบ,เข้าร่วม,0.17305921,0.31
973,วาง,แขวน,0.4709154,2.92
974,ไป,ขาย,0.17205723,0.42
975,สื่อสาร,อธิษฐาน,0.1521961,0.0
976,ให้,ขโมย,0.3219833,1.04
977,เพิ่ม,สร้าง,0.4049896,3.54
978,นำมา,ฟื้นฟู,0.023686696,1.04
979,เข้าใจ,พอใจ,0.45905071,1.15
980,วาดภาพ,ตัดสินใจ,0.24054378,0.21
981,จัดระเบียบ,กลายเป็น,0.44789085,0.1
982,ให้,รู้,0.52047944,0.1
983,พูด,ตรวจสอบ,0.18643293,0.31
984,ร่วมมือ,เข้าร่วม,0.40117088,4.27
985,เตรียมการ,ต้องการ,0.325833,1.35
986,ยืม,ต้องการ,0.27874094,2.4
987,สอบสวน,ไล่ตาม,0.14891464,2.6
988,ไม่สนใจ,สำรวจ,0.20682092,0.63
989,นำมา,บ่น,0.006045451,0.0
990,เข้า,เป็นหนี้,0.3331599,0.0
991,วาดภาพ,แจ้งให้ทราบ,0.28817388,0.0
992,เตือน,ขาย,0.2414016,0.0
993,ซึมซับ,ครอบครอง,0.2020392,0.42
994,เข้าร่วม,ได้มา,0.18621865,1.35
995,ส่ง,เข้าประชุม,0.2966416,0.1
996,รวบรวม,เข้าประชุม,0.17912841,0.42
997,ซึมซับ,ถอน,0.16391492,0.0
998,เข้าประชุม,มาถึง,0.097720996,1.25
