,w1,w2,predict,actual
458,ผลไม้รสเปรี้ยว,ส้มโอ,0.613676,2.28
459,พระราชินิวิคตอเรีย,ประเทศอังกฤษ,0.48057938,2.23
460,กีฬาโอลิมปิก,น้ำใจ,0.1900536,1.13
461,บาทหลวง,มุสลิม,0.2985736,1.3
462,มนุษย์,ผู้ต้องสงสัย,0.21276075,0.89
463,อุกกาบาต,โลก,0.34180814,1.39
464,สัญลักษณ์,สัญญาณ,0.28547937,2.42
465,มานุษยวิทยา,นิวยอร์ก,0.28898132,0.27
466,พระอาทิตย์ตก,โต๊ะ,0.18627091,0.0
467,เมือง,เมืองใหญ่,0.7251994,3.28
468,แจ็กเก็ต,น้ำแร่,0.1999697,0.0
469,ธรรมชาติ,พืชพรรณ,0.48717263,2.45
470,ซับรูทีน,คอมไพเลอร์,0.51042324,1.31
471,เมืองฮอมาดอน,กรุงโรม,0.55943155,1.36
472,ร่ม,เครื่องทำความร้อน,0.27803403,0.39
473,เกียรติ,เคารพนับถือ,0.3754444,2.44
474,เหรียญตรา,เกียรติ,0.36072427,2.19
475,เคเอฟซี,แมคโดนัลด์,0.55456513,3.17
476,จอยสติ๊ก,เรดาร์,0.38363332,0.83
477,ข้าวบาสมาติก,ข้าวหอมมะลิ,0.77412647,3.08
478,เหรียญ,ผู้ฝึก,0.012666838,0.77
479,กฎ,สระว่ายน้ำ,0.1493914,1.14
480,ที่มา,กล่อง,0.20898467,0.16
481,โรงละคร,แบตเตอรี่,0.13216332,0.0
482,พืชพรรณ,เว็บเบราเซอร์,0.22556128,0.0
483,เสื้อเชิ้ต,เสื้อไหมพรม,0.7749419,2.89
484,บทกวี,จังหวะ,0.23704766,1.25
485,ศาสดา,นักบวช,0.33556408,2.08
486,รางวัลออสการ์,สนามกีฬา,0.21926607,0.06
487,แบคแกมมอน,โก,0.25284043,0.47
488,ผีเสื้อ,กุหลาบ,0.302504,1.23
489,รั้ว,กระโดด,0.33798018,0.98
490,ลัทธิทำลาย,ภาพยนตร์,0.2188151,0.19
491,ดาวเคราะห์น้อย ,ดาว,0.61808926,3.02
492,จลาจล,การวาดภาพ,0.12520713,0.13
493,ชุดชั้นใน,ร่างกาย,0.2578199,1.2
494,โบอิ้ง,เครื่องบิน,0.6783891,2.84
495,นักแสดงรับเชิญผ่านหน้ากล้อง,การแสดง,0.5109095,2.39
496,ภาคการศึกษา,เทอม,0.47717765,3.78
497,ส้ม,สกุลส้ม,0.6579607,1.92
498,ธารน้ำแข็ง,ภาวะโลกร้อน,0.46607915,1.59
499,อุโมงค์,เส้นทาง,0.4430037,1.84
